"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Enterorhabdus sp009911695"	"Sex"	"M"	"SexM"	-3.95123035251943	-0.355814468385251	0.650254439080235	1.13901172438258e-05	0.0049010047340576	1.13901172438258e-05	0.00270271210599923	NA	"abundance"	30	27
"Paramuribaculum sp001689535"	"Genotype"	"MUT"	"GenotypeMUT"	-5.81633937847976	0.280951100524579	1.13287858400771	1.23895235220051e-05	0.00497563264643723	1.23895235220051e-05	0.00274386647600672	NA	"abundance"	30	29
"Acutalibacter sp009917445"	"Sex"	"M"	"SexM"	-4.08923553981163	-0.355814468385251	0.659915906786676	1.59926053577841e-05	0.00602121591720572	1.59926053577841e-05	0.00332046468740993	NA	"abundance"	30	23
"D16-34 sp910575165"	"Genotype"	"MUT"	"GenotypeMUT"	-3.06343392129444	0.280951100524579	0.633727163689114	2.12920665748628e-05	0.00610778138318922	4.25836797976266e-05	0.00572948805935482	NA	"abundance"	30	27
"D16-34 sp910575165"	"Sex"	"M"	"SexM"	-3.70261586090395	-0.355814468385251	0.633727163689114	2.12816436557794e-05	0.00610778138318922	2.12816436557794e-05	0.00372092738023681	NA	"abundance"	30	27
"Enterenecus sp910579155"	"Genotype"	"MUT"	"GenotypeMUT"	4.25830295008138	0.280951100524579	0.726557650939709	1.73961216605178e-05	0.00610778138318922	1.73961216605178e-05	0.00339940683272002	NA	"abundance"	30	25
"MGYG000329984"	"Genotype"	"MUT"	"GenotypeMUT"	-2.08608995780563	0.280951100524579	0.443897941141151	1.93031468300742e-05	0.00610778138318922	3.86059210486708e-05	0.00557603781407323	NA	"abundance"	30	27
"Muribaculum sp910587665"	"Sex"	"M"	"SexM"	-3.34851547479044	-0.355814468385251	0.565578511291564	2.08209724268382e-05	0.00610778138318922	2.08209724268382e-05	0.00372092738023681	NA	"abundance"	30	27
"Butyribacter sp910575435"	"Genotype"	"MUT"	"GenotypeMUT"	3.37818086989804	0.280951100524579	0.594682371284814	2.25405544351798e-05	0.00617201363261468	2.25405544351798e-05	0.00374398609168336	NA	"abundance"	30	28
"RACS-045 sp910579785"	"Sex"	"M"	"SexM"	3.22688180812773	-0.355814468385251	0.670380960217716	2.76511974521831e-05	0.00724220928051962	2.76511974521831e-05	0.00437415609219773	NA	"abundance"	30	24
"CAG-873 sp002490635"	"Sex"	"M"	"SexM"	-6.17593730312595	-0.355814468385251	1.16370830299799	3.73674458145068e-05	0.00937922889944121	3.73674458145068e-05	0.00557603781407323	NA	"abundance"	30	28
"UBA7173 sp001689485"	"Genotype"	"MUT"	"GenotypeMUT"	3.26078033294825	0.280951100524579	0.605716941893006	4.31177608319899e-05	0.0103896556500763	4.31177608319899e-05	0.00572948805935482	NA	"abundance"	30	29
"CAJFPI01 sp022801715"	"Genotype"	"MUT"	"GenotypeMUT"	3.4589663765305	0.280951100524579	0.611192012622992	4.49940646096714e-05	0.0104247786618715	4.49940646096714e-05	0.00574885702435878	NA	"abundance"	30	23
"MGYG000328306"	"Sex"	"M"	"SexM"	-4.28466016494315	-0.355814468385251	0.783365572694193	5.87321817648867e-05	0.0131038023315436	5.87321817648867e-05	0.00722623362307236	NA	"abundance"	30	24
"MGYG000328353"	"Sex"	"M"	"SexM"	-2.5921304571212	-0.355814468385251	0.434978255841899	6.28237629080042e-05	0.0135160838484935	6.28237629080042e-05	0.00745359072787107	NA	"abundance"	30	22
"MGYG000324148"	"Sex"	"M"	"SexM"	-4.69960842300744	-0.355814468385251	0.889334312232608	9.11399721867934e-05	0.0183009064151081	9.11399721867934e-05	0.0100922329201509	NA	"abundance"	30	23
"MGYG000410711"	"Sex"	"M"	"SexM"	-1.90836646905661	-0.355814468385251	0.318177886008492	8.98923018790576e-05	0.0183009064151081	8.98923018790576e-05	0.0100922329201509	NA	"abundance"	30	24
"NM07-P-09 sp004793665"	"Genotype"	"MUT"	"GenotypeMUT"	3.32741923429993	0.280951100524579	0.669586122371116	0.000113977658713238	0.0221484327770499	0.000113977658713238	0.0122139929756573	NA	"abundance"	30	29
"Bilophila sp910585945"	"Sex"	"M"	"SexM"	-3.72790125815972	-0.355814468385251	0.731722905054618	0.000125979134419474	0.0231277024380053	0.000125979134419474	0.0130782088919216	NA	"abundance"	30	26
"MGYG000410574"	"Sex"	"M"	"SexM"	-2.58752354894846	-0.355814468385251	0.479385563946139	0.00012669558108469	0.0231277024380053	0.000253375110399115	0.0195747003894386	NA	"abundance"	30	25
"Acetatifactor sp910585615"	"Genotype"	"MUT"	"GenotypeMUT"	3.36276182802318	0.280951100524579	0.677040053983837	0.000146063184396361	0.0251395606515337	0.000146063184396361	0.0142712323107268	NA	"abundance"	30	26
"Lachnospira sp910589305"	"Genotype"	"MUT"	"GenotypeMUT"	3.41381276678943	0.280951100524579	0.551127944278938	0.000145285905053028	0.0251395606515337	0.000145285905053028	0.0142712323107268	NA	"abundance"	30	14
"Enterorhabdus sp009911695"	"Genotype"	"MUT"	"GenotypeMUT"	-2.63461277890162	0.280951100524579	0.650254439080235	0.000157363687022238	0.0263321902950546	0.000314702610714484	0.0230758922934434	NA	"abundance"	30	27
"MGYG000411451"	"Genotype"	"MUT"	"GenotypeMUT"	-3.41370040555757	0.280951100524579	0.742214280841286	0.000169121604555955	0.0268102248906598	0.000169121604555955	0.0160520562952824	NA	"abundance"	30	18
"Parvibacter caecicola"	"Genotype"	"MUT"	"GenotypeMUT"	-2.4384751478976	0.280951100524579	0.607911643237588	0.000165598185076776	0.0268102248906598	0.000331168947394652	0.0232077372196432	NA	"abundance"	30	27
"Bacteroides caecimuris"	"Genotype"	"MUT"	"GenotypeMUT"	3.58516858489334	0.280951100524579	0.752570926093281	0.000184255807084588	0.0284604354327579	0.000184255807084588	0.0170027164204167	NA	"abundance"	30	28
"ZJ304 sp943192905"	"Sex"	"M"	"SexM"	-1.80354291899089	-0.355814468385251	0.306542155898513	0.000189394576441959	0.028522823212159	0.000378753282578333	0.0241965077831773	NA	"abundance"	30	21
"Bariatricus sp022793995"	"Genotype"	"MUT"	"GenotypeMUT"	-3.08801348886211	0.280951100524579	0.675641472889823	0.000203475403240949	0.0298959958322799	0.000203475403240949	0.0182687916099036	NA	"abundance"	30	17
"Adlercreutzia caecimuris"	"Sex"	"M"	"SexM"	-4.39195152809757	-0.355814468385251	0.93042266264946	0.000246450346182425	0.0331345832151119	0.000246450346182425	0.0195747003894386	NA	"abundance"	30	26
"Muribaculum intestinale"	"Sex"	"M"	"SexM"	-4.69425506005524	-0.355814468385251	1.02175361629204	0.000247615475209795	0.0331345832151119	0.000247615475209795	0.0195747003894386	NA	"abundance"	30	29
"UBA3282 sp910578115"	"Genotype"	"MUT"	"GenotypeMUT"	3.99964582597524	0.280951100524579	0.787151803146733	0.00023374192949932	0.0331345832151119	0.00023374192949932	0.0195747003894386	NA	"abundance"	30	19
"Zhenpiania sp910575405"	"Genotype"	"MUT"	"GenotypeMUT"	2.19020958517479	0.280951100524579	0.446708160403119	0.000241483693519395	0.0331345832151119	0.000241483693519395	0.0195747003894386	NA	"abundance"	30	29
"ZJ304 sp910584145"	"Genotype"	"MUT"	"GenotypeMUT"	-2.97687473057749	0.280951100524579	0.758301388839528	0.000253019725746206	0.0331345832151119	0.000253019725746206	0.0195747003894386	NA	"abundance"	30	27
"Paralachnospira sp910588815"	"Sex"	"M"	"SexM"	-3.86687750491328	-0.355814468385251	0.675311468974857	0.000299389816204254	0.0383728564428601	0.000299389816204254	0.0226039311234212	NA	"abundance"	30	14
"UBA3282 sp009774215"	"Sex"	"M"	"SexM"	2.62796449977164	-0.355814468385251	0.641009751723973	0.000319533728325827	0.0401014829048913	0.000319533728325827	0.0230758922934434	NA	"abundance"	30	18
"CAG-485 sp002361155"	"Sex"	"M"	"SexM"	-3.05252644440611	-0.355814468385251	0.650174273339797	0.000349303690843517	0.0412589300713989	0.000349303690843517	0.0232077372196432	NA	"abundance"	30	28
"CAG-873 sp009775265"	"Sex"	"M"	"SexM"	-4.73909534332117	-0.355814468385251	1.02580511545792	0.000340028448151841	0.0412589300713989	0.000340028448151841	0.0232077372196432	NA	"abundance"	30	24
"Dysosmobacter sp910586735"	"Sex"	"M"	"SexM"	-3.10104455949394	-0.355814468385251	0.647211981511744	0.000344998224184656	0.0412589300713989	0.000344998224184656	0.0232077372196432	NA	"abundance"	30	25
"MGBC163016 sp910589125"	"Sex"	"M"	"SexM"	-2.09949232599379	-0.355814468385251	0.401933161616042	0.000375146150305761	0.0431669965423891	0.000375146150305761	0.0241965077831773	NA	"abundance"	30	22
"QXXE01 sp009911355"	"Sex"	"M"	"SexM"	-2.92857529958765	-0.355814468385251	0.622315355056824	0.000386955148288348	0.0431669965423891	0.000386955148288348	0.0242540566530923	NA	"abundance"	30	27
"UBA1394 sp910588145"	"Sex"	"M"	"SexM"	-4.02839286620248	0	1.13492132106398	0.000385976850982064	0.0431669965423891	0.000771804723834634	0.0388475044330099	NA	"prevalence"	30	15
"CAG-95 sp910585005"	"Genotype"	"MUT"	"GenotypeMUT"	-4.43375648116243	0.280951100524579	1.08684029829036	0.000450222787634402	0.0493116740492662	0.000450222787634402	0.027697038898546	NA	"abundance"	30	20
"Adlercreutzia sp910585575"	"Genotype"	"MUT"	"GenotypeMUT"	-0.920773156005808	0.280951100524579	0.292638297884556	0.000479830500495826	0.0503434802222175	0.000479830500495826	0.0282495177048996	NA	"abundance"	30	26
"Lawsonibacter sp022794495"	"Genotype"	"MUT"	"GenotypeMUT"	2.98935651260095	0.280951100524579	0.659751405135009	0.000478671246011086	0.0503434802222175	0.000478671246011086	0.0282495177048996	NA	"abundance"	30	25
"MGYG000329046"	"Genotype"	"MUT"	"GenotypeMUT"	2.6458560614291	0.280951100524579	0.384702946223529	0.000484714783016038	0.0503434802222175	0.000484714783016038	0.0282495177048996	NA	"abundance"	30	10
"Pelethomonas sp910578505"	"Genotype"	"MUT"	"GenotypeMUT"	-2.61976205808756	0.280951100524579	0.698994984830472	0.00050642632700959	0.051706986337386	0.00050642632700959	0.0290060044538941	NA	"abundance"	30	23
"MGYG000329537"	"Sex"	"M"	"SexM"	-2.55813447812034	-0.355814468385251	0.544031244415788	0.000520615277213921	0.0522697738322776	0.000520615277213921	0.0293132873034685	NA	"abundance"	30	26
"Lawsonibacter sp910584605"	"Genotype"	"MUT"	"GenotypeMUT"	2.38769020761408	0.280951100524579	0.532102774224118	0.000538769019981067	0.0532056487928844	0.000538769019981067	0.0298298447396184	NA	"abundance"	30	29
"D16-63 sp910588095"	"Genotype"	"MUT"	"GenotypeMUT"	-1.82666474533239	0.280951100524579	0.529732762796659	0.000580023854506617	0.0563443663951893	0.00115971128134144	0.0535797001121159	NA	"abundance"	30	27
"Odoribacter sp021771575"	"Sex"	"M"	"SexM"	0.987206788255038	-0.355814468385251	0.339652815569945	0.00061731875532578	0.0563443663951893	0.00061731875532578	0.0325513159554324	NA	"abundance"	30	28
"Paramuribaculum intestinale"	"Genotype"	"MUT"	"GenotypeMUT"	-4.13427229709836	0.280951100524579	1.12666320116155	0.000614973470378533	0.0563443663951893	0.0012295687483878	0.0544616984285901	NA	"abundance"	30	28
"Paramuribaculum sp910587425"	"Genotype"	"MUT"	"GenotypeMUT"	-6.71689340913007	0.280951100524579	1.76499513857601	0.000614715723323056	0.0563443663951893	0.000614715723323056	0.0325513159554324	NA	"abundance"	30	26
"UBA3282 sp910577735"	"Sex"	"M"	"SexM"	2.48094270502431	-0.355814468385251	0.730209297096867	0.000613893855249348	0.0563443663951893	0.000613893855249348	0.0325513159554324	NA	"abundance"	30	30
"UBA2882 sp910574745"	"Sex"	"M"	"SexM"	-4.71714326154018	-0.355814468385251	0.987340312205208	0.000700242337372536	0.0629591020945098	0.000700242337372536	0.0363469538242432	NA	"abundance"	30	16
"MGYG000329032"	"Genotype"	"MUT"	"GenotypeMUT"	-3.29480161901817	0.280951100524579	0.911296682425837	0.000736877089634103	0.0652786409993505	0.000736877089634103	0.0376600875656075	NA	"abundance"	30	25
"Dysosmobacter sp022791135"	"Sex"	"M"	"SexM"	-2.79870424300315	-0.355814468385251	0.618571856867277	0.000886144903907926	0.0751850267766387	0.000886144903907926	0.0432907848644431	NA	"abundance"	30	22
"JAAVYW01 sp022791315"	"Sex"	"M"	"SexM"	4.12913903987743	-0.355814468385251	0.500704055553749	0.000874959105200634	0.0751850267766387	0.0017491526569655	0.0652885969262851	NA	"abundance"	30	7
"Pelethomonas sp022795905"	"Sex"	"M"	"SexM"	-2.92285165648515	-0.355814468385251	0.60760304527132	0.000871339963724793	0.0751850267766387	0.000871339963724793	0.0432028561118472	NA	"abundance"	30	17
"CAG-510 sp910577015"	"Genotype"	"MUT"	"GenotypeMUT"	2.89348091172932	0.280951100524579	0.432231639854351	0.000954178468507649	0.07983293186514	0.000954178468507649	0.0459388532229335	NA	"abundance"	30	9
"Parabacteroides goldsteinii"	"Genotype"	"MUT"	"GenotypeMUT"	3.65683710340171	0.280951100524579	0.87786988573599	0.0010233428435551	0.0844468121859713	0.0010233428435551	0.048564927518429	NA	"abundance"	30	23
"Adlercreutzia sp910589165"	"Sex"	"M"	"SexM"	-2.04304679967551	-0.355814468385251	0.450868581047488	0.00120510363663562	0.0916306632619206	0.00240875499849621	0.0792156489901454	NA	"abundance"	30	25
"Dysosmobacter sp910575815"	"Sex"	"M"	"SexM"	1.64393625885012	-0.355814468385251	0.547249736956434	0.00119149096524862	0.0916306632619206	0.00238156227977697	0.079115498934191	NA	"abundance"	30	29
"Enterenecus sp910588495"	"Sex"	"M"	"SexM"	-3.03820867251478	-0.355814468385251	0.728521467346318	0.00119205228789476	0.0916306632619206	0.00119205228789476	0.0535797001121159	NA	"abundance"	30	27
"MGBC118957 sp910584385"	"Genotype"	"MUT"	"GenotypeMUT"	1.82258945411375	0.280951100524579	0.405931631630821	0.00119352733542943	0.0916306632619206	0.00119352733542943	0.0535797001121159	NA	"abundance"	30	23
"MGBC163016 sp910588985"	"Sex"	"M"	"SexM"	-1.83442385359871	-0.355814468385251	0.378752998140854	0.00121687467811316	0.0916306632619206	0.00243226857224408	0.0792156489901454	NA	"abundance"	30	20
"MGYG000329834"	"Sex"	"M"	"SexM"	-2.3775569602901	-0.355814468385251	0.528960632324922	0.0011904280967171	0.0916306632619206	0.00237943907438075	0.079115498934191	NA	"abundance"	30	22
"MGYG000330291"	"Sex"	"M"	"SexM"	-2.10038853913742	-0.355814468385251	0.427373995442918	0.00118198738164121	0.0916306632619206	0.00118198738164121	0.0535797001121159	NA	"abundance"	30	17
"MGYG000326888"	"Sex"	"M"	"SexM"	-2.87263407500732	-0.355814468385251	0.686031677661714	0.00130209262967107	0.0945036867607051	0.0026024898141259	0.0823378205954879	NA	"abundance"	30	26
"UBA3282 sp009774655"	"Genotype"	"MUT"	"GenotypeMUT"	3.74535745787574	0.280951100524579	0.949856549231348	0.00129617406225124	0.0945036867607051	0.00129617406225124	0.0566564504578767	NA	"abundance"	30	27
"Alloprevotella sp002933955"	"Sex"	"M"	"SexM"	-2.99006667278444	0	0.928493367576587	0.00128037516433587	0.0945036867607051	0.0025591109681103	0.0817439099621385	NA	"prevalence"	30	15
"Desulfovibrio sp910575755"	"Sex"	"M"	"SexM"	-2.20649262001818	-0.355814468385251	0.50983819741737	0.0013422108552269	0.0951232728457276	0.0013422108552269	0.0571644161674841	NA	"abundance"	30	28
"NSJ-51 sp910585415"	"Genotype"	"MUT"	"GenotypeMUT"	2.3036853337668	0.280951100524579	0.557947739669451	0.00132960845675578	0.0951232728457276	0.00132960845675578	0.0571644161674841	NA	"abundance"	30	28
"MGBC163016 sp910585565"	"Sex"	"M"	"SexM"	-1.99963809063094	-0.355814468385251	0.441589791739477	0.00140691680125615	0.0985496140786868	0.00140691680125615	0.0591617419464929	NA	"abundance"	30	23
"MD308 sp910584615"	"Genotype"	"MUT"	"GenotypeMUT"	2.27965422513265	0.280951100524579	0.53179982623675	0.00148513166790254	0.0997211269648701	0.00148513166790254	0.0603573967138698	NA	"abundance"	30	21
"MGYG000327852"	"Sex"	"M"	"SexM"	-1.64792206233781	-0.355814468385251	0.349004720854442	0.00145820953972065	0.0997211269648701	0.00291429270437956	0.0872187420175576	NA	"abundance"	30	24
"MGYG000328306"	"Genotype"	"MUT"	"GenotypeMUT"	-2.5576288034236	0.280951100524579	0.775104896431689	0.00145831575153421	0.0997211269648701	0.00145831575153421	0.0603573967138698	NA	"abundance"	30	24
"Paramuribaculum intestinale"	"Sex"	"M"	"SexM"	-4.37871816212886	-0.355814468385251	1.12666320116155	0.00148985747457475	0.0997211269648701	0.00148985747457475	0.0603573967138698	NA	"abundance"	30	28
"MGYG000328896"	"Genotype"	"MUT"	"GenotypeMUT"	1.85731516233506	0.280951100524579	0.411033441286619	0.00153820885053402	0.101152102684267	0.00153820885053402	0.0610939381971644	NA	"abundance"	30	19
"Parasutterella sp009767915"	"Genotype"	"MUT"	"GenotypeMUT"	3.41341251327455	0.280951100524579	0.880404923506204	0.00154481962930819	0.101152102684267	0.00154481962930819	0.0610939381971644	NA	"abundance"	30	28
"Desulfovibrio sp910587035"	"Sex"	"M"	"SexM"	-2.35797440525798	-0.355814468385251	0.560504228406589	0.0015907592998714	0.102928286660599	0.0015907592998714	0.0620410030786386	NA	"abundance"	30	27
"Dysosmobacter sp910577405"	"Sex"	"M"	"SexM"	-2.15001325397783	-0.355814468385251	0.489851651937357	0.00160611868295091	0.102928286660599	0.00160611868295091	0.0620410030786386	NA	"abundance"	30	23
"Niallia sp001076885"	"Sex"	"M"	"SexM"	3.51951420410864	-0.355814468385251	0.154792935056595	0.00174745124907871	0.105266463244502	0.00349184891228952	0.0958671246828577	NA	"abundance"	30	5
"Pelethomonas sp022804995"	"Sex"	"M"	"SexM"	-2.89833072124814	-0.355814468385251	0.673644156899996	0.00170428424511471	0.105266463244502	0.00170428424511471	0.0650762328996673	NA	"abundance"	30	19
"UBA3282 sp009774655"	"Sex"	"M"	"SexM"	3.01216465781304	-0.355814468385251	0.955118952654062	0.00174417175150632	0.105266463244502	0.00174417175150632	0.0652885969262851	NA	"abundance"	30	27
"Bacteroides faecis"	"Genotype"	"MUT"	"GenotypeMUT"	3.25026419772091	0	1.03786740826431	0.00173811718587316	0.105266463244502	0.00347321332039449	0.0958671246828577	NA	"prevalence"	30	14
"MGYG000325676"	"Sex"	"M"	"SexM"	-3.26397069286576	0	1.0386931566418	0.00167579237109468	0.105266463244502	0.00334877646211833	0.0958671246828577	NA	"prevalence"	30	17
"MGYG000331169"	"Sex"	"M"	"SexM"	-3.23999356928873	0	1.03427078535761	0.00173244332170449	0.105266463244502	0.00346188528354606	0.0958671246828577	NA	"prevalence"	30	15
"Adlercreutzia hattorii"	"Sex"	"M"	"SexM"	-1.74657252108567	-0.355814468385251	0.385440092124652	0.00176554609200386	0.105303461962685	0.00352797503100472	0.0960650250245712	NA	"abundance"	30	24
"Faecalibaculum rodentium"	"Sex"	"M"	"SexM"	0.614324755631371	-0.355814468385251	0.2753508912147	0.00178640748294256	0.105503124286726	0.00178640748294256	0.0659382850926133	NA	"abundance"	30	30
"Avoscillospira_A sp022792945"	"Sex"	"M"	"SexM"	-1.80022178560771	-0.355814468385251	0.375536695463166	0.00189812045348647	0.109944977036563	0.00189812045348647	0.0685386537661094	NA	"abundance"	30	17
"Enterenecus sp910587285"	"Genotype"	"MUT"	"GenotypeMUT"	-2.26198413438557	0.280951100524579	0.719360062370783	0.00189203300423468	0.109944977036563	0.00189203300423468	0.0685386537661094	NA	"abundance"	30	25
"Choladocola sp910585995"	"Genotype"	"MUT"	"GenotypeMUT"	-3.55357044574457	0	1.15270764781925	0.00205060943410114	0.117646392676431	0.00409701386915106	0.103108182373635	NA	"prevalence"	30	18
"Parvibacter sp910588725"	"Sex"	"M"	"SexM"	-2.12269675812869	-0.355814468385251	0.473131621970975	0.00207299398744409	0.117808639437389	0.00414169067081621	0.103448845176327	NA	"abundance"	30	18
"MGYG000328991"	"Genotype"	"MUT"	"GenotypeMUT"	1.70521208476868	0.280951100524579	0.395158666269276	0.00212395901551243	0.11875832270893	0.00212395901551243	0.0752444759759176	NA	"abundance"	30	21
"MGYG000410805"	"Sex"	"M"	"SexM"	2.03361842698058	-0.355814468385251	0.53394368842315	0.00212913327565811	0.11875832270893	0.00212913327565811	0.0752444759759176	NA	"abundance"	30	11
"Acetatifactor sp910585425"	"Genotype"	"MUT"	"GenotypeMUT"	3.71275819880071	0.280951100524579	0.989806169182304	0.00221075437610163	0.120763790340728	0.00221075437610163	0.0765013128896835	NA	"abundance"	30	25
"Adlercreutzia mucosicola"	"Sex"	"M"	"SexM"	-1.81503567290059	-0.355814468385251	0.417028152525676	0.00224433357974441	0.120763790340728	0.00448363012627165	0.107977309770745	NA	"abundance"	30	24
"Parabacteroides distasonis"	"Genotype"	"MUT"	"GenotypeMUT"	3.03433316372232	0.280951100524579	0.805091830881957	0.00218560329304096	0.120763790340728	0.00218560329304096	0.0764270962050744	NA	"abundance"	30	28
"Thomasclavelia cocleata"	"Sex"	"M"	"SexM"	3.47545846849641	0	1.13736494681667	0.00224527631443584	0.120763790340728	0.00448551136314352	0.107977309770745	NA	"prevalence"	30	19
"MGYG000328238"	"Genotype"	"MUT"	"GenotypeMUT"	-4.66358939889687	0.280951100524579	1.426369337748	0.00231136382495178	0.123208537305153	0.00231136382495178	0.0790376906417863	NA	"abundance"	30	24
"MGYG000392954"	"Sex"	"M"	"SexM"	-2.91424506733142	-0.355814468385251	0.749848637355971	0.00233163566613337	0.123208537305153	0.00233163566613337	0.0790376906417863	NA	"abundance"	30	27
"Clostridioides difficile"	"Sex"	"M"	"SexM"	1.59666962701117	-0.355814468385251	0.484711207009902	0.00249302576228949	0.13059119297419	0.00249302576228949	0.0804061318672397	NA	"abundance"	30	13
"Muribaculum intestinale"	"Genotype"	"MUT"	"GenotypeMUT"	-3.11793715325345	0.280951100524579	1.02175361629204	0.00264646176392724	0.137433497119808	0.00264646176392724	0.0829391130166632	NA	"abundance"	30	29
"14-2 sp000403315"	"Sex"	"M"	"SexM"	-3.66066632037809	-0.355814468385251	0.958107045558628	0.00271594518573304	0.139763813529129	0.00271594518573304	0.0842107739538211	NA	"abundance"	30	22
"Sporofaciens sp000403455"	"Genotype"	"MUT"	"GenotypeMUT"	3.15979561729952	0.280951100524579	0.868372193924453	0.00273773738320671	0.139763813529129	0.00273773738320671	0.0842107739538211	NA	"abundance"	30	29
"Pediococcus pentosaceus"	"Sex"	"M"	"SexM"	-1.70747389514155	-0.355814468385251	0.393436256881928	0.00279438541581645	0.141456955839313	0.00558096224178077	0.131489053668055	NA	"abundance"	30	23
"CAG-873 sp002490635"	"Genotype"	"MUT"	"GenotypeMUT"	-3.56901298379728	0.280951100524579	1.16370830299799	0.00286108787506434	0.141631165045253	0.00571398992629984	0.133675172782874	NA	"abundance"	30	28
"Enterenecus sp910587285"	"Sex"	"M"	"SexM"	-2.76005824810585	-0.355814468385251	0.714733904660216	0.00286836024826043	0.141631165045253	0.00286836024826043	0.0866244794974649	NA	"abundance"	30	25
"JAAVYW01 sp022791315"	"Genotype"	"MUT"	"GenotypeMUT"	-2.99569580537936	0.280951100524579	0.50070405555375	0.00286138960231896	0.141631165045253	0.00286138960231896	0.0866244794974649	NA	"abundance"	30	7
"Acutalibacter sp910587835"	"Sex"	"M"	"SexM"	-2.81639647821405	-0.355814468385251	0.701356301132077	0.00296917078942771	0.143351796217844	0.00296917078942771	0.0874478977591987	NA	"abundance"	30	19
"Coproplasma sp910577375"	"Sex"	"M"	"SexM"	2.7106362891935	-0.355814468385251	0.852814830599245	0.0029745973650781	0.143351796217844	0.0029745973650781	0.0874478977591987	NA	"abundance"	30	17
"MGYG000325479"	"Sex"	"M"	"SexM"	-2.63712496186369	0	0.886563346403438	0.00293420833910186	0.143351796217844	0.00585980709962646	0.136127826468245	NA	"prevalence"	30	16
"MGYG000409986"	"Sex"	"M"	"SexM"	-5.82138282644434	-0.355814468385251	0.300690397944633	0.00308558650869395	0.143433346776577	0.00616165217328526	0.138867934541041	NA	"abundance"	30	5
"UBA3282 sp910588215"	"Genotype"	"MUT"	"GenotypeMUT"	2.20733513205772	0.280951100524579	0.565569437101692	0.00304191754302252	0.143433346776577	0.00304191754302252	0.088642544543165	NA	"abundance"	30	22
"Alistipes sp002358415"	"Sex"	"M"	"SexM"	-2.61781575859662	0	0.885670452777414	0.00311915146542684	0.143433346776577	0.00622857382498941	0.138867934541041	NA	"prevalence"	30	14
